ID,StudentName,First5Attendance,First10Attendance,First15Attendance,Change5to10,Change10to15,Present15,Absent15,ConsecutiveAbsences,AttendanceTrend,FinalAttendance,Target
46199,Ahmed Sheikh,80.0,70.0,73.33333333333333,-10.0,3.3333333333333286,11,4,0,Stable,68.18181818181817,1
46200,Shahzaib Siddiqui,20.0,40.0,40.0,20.0,0.0,6,9,0,Stable,31.818181818181817,0
46201,Ibrahim Sheikh,100.0,100.0,93.33333333333333,0.0,-6.666666666666671,14,1,1,Declining,95.45454545454545,1
46202,Sana Qureshi,40.0,60.0,53.333333333333336,20.0,-6.666666666666664,8,7,3,Declining,50.0,0
46203,Maham Khan,20.0,40.0,53.333333333333336,20.0,13.333333333333336,8,7,0,Improving,63.63636363636363,0
46204,Usman Rehman,40.0,30.0,26.666666666666668,-10.0,-3.333333333333332,4,11,3,Stable,27.27272727272727,0
46205,Usman Qureshi,40.0,40.0,53.333333333333336,0.0,13.333333333333336,8,7,1,Improving,59.09090909090909,0
46206,Fahad Javed,40.0,30.0,26.666666666666668,-10.0,-3.333333333333332,4,11,1,Stable,22.727272727272727,0
46207,Danish Malik,40.0,20.0,33.33333333333333,-20.0,13.333333333333329,5,10,0,Improving,36.36363636363637,0
46208,Usman Alam,40.0,30.0,26.666666666666668,-10.0,-3.333333333333332,4,11,2,Stable,18.181818181818183,0
46209,Danish Ahmed,40.0,70.0,53.333333333333336,30.0,-16.666666666666664,8,7,0,Declining,45.45454545454545,0
46210,Hira Ahmed,40.0,60.0,53.333333333333336,20.0,-6.666666666666664,8,7,2,Declining,54.54545454545454,0
46211,Bilal Akram,100.0,90.0,93.33333333333333,-10.0,3.3333333333333286,14,1,0,Stable,90.9090909090909,1
46212,Umar Sheikh,40.0,70.0,73.33333333333333,30.0,3.3333333333333286,11,4,0,Stable,77.27272727272727,1
46213,Bilal Javed,20.0,50.0,33.33333333333333,30.0,-16.66666666666667,5,10,5,Declining,36.36363636363637,0
46214,Huzaifa Rehman,0.0,30.0,46.666666666666664,30.0,16.666666666666664,7,8,0,Improving,45.45454545454545,0
46215,Hira Qureshi,60.0,40.0,46.666666666666664,-20.0,6.666666666666664,7,8,0,Improving,45.45454545454545,0
46216,Zain Shah,40.0,60.0,60.0,20.0,0.0,9,6,0,Stable,54.54545454545454,0
46217,Zain Shah,80.0,90.0,86.66666666666667,10.0,-3.3333333333333286,13,2,0,Stable,90.9090909090909,1
46218,Hamza Farooq,100.0,80.0,80.0,-20.0,0.0,12,3,1,Stable,77.27272727272727,1
46219,Muneeb Butt,0.0,50.0,53.333333333333336,50.0,3.3333333333333357,8,7,0,Stable,54.54545454545454,0
46220,Huzaifa Farooq,80.0,70.0,66.66666666666666,-10.0,-3.333333333333343,10,5,0,Stable,77.27272727272727,1
46221,Danish Chaudhry,60.0,80.0,86.66666666666667,20.0,6.666666666666671,13,2,0,Improving,81.81818181818183,1
46222,Zain Farooq,40.0,40.0,26.666666666666668,0.0,-13.333333333333332,4,11,7,Declining,31.818181818181817,0
46223,Bilal Malik,100.0,90.0,86.66666666666667,-10.0,-3.3333333333333286,13,2,0,Stable,86.36363636363636,1
46224,Zain Hussain,60.0,40.0,53.333333333333336,-20.0,13.333333333333336,8,7,0,Improving,50.0,0
46225,Fahad Ali,100.0,100.0,100.0,0.0,0.0,15,0,0,Stable,100.0,1
46226,Amna Qureshi,20.0,20.0,13.333333333333334,0.0,-6.666666666666666,2,13,8,Declining,13.636363636363635,0
46227,Amna Hussain,80.0,80.0,73.33333333333333,0.0,-6.666666666666671,11,4,0,Declining,68.18181818181817,1
46228,Maham Akram,60.0,70.0,66.66666666666666,10.0,-3.333333333333343,10,5,0,Stable,77.27272727272727,1
46229,Ahsan Qureshi,20.0,30.0,33.33333333333333,10.0,3.3333333333333286,5,10,0,Stable,36.36363636363637,0
46230,Hira Javed,40.0,50.0,60.0,10.0,10.0,9,6,0,Improving,59.09090909090909,0
46231,Muneeb Chaudhry,40.0,40.0,33.33333333333333,0.0,-6.666666666666671,5,10,3,Declining,22.727272727272727,0
46232,Danish Malik,100.0,80.0,80.0,-20.0,0.0,12,3,1,Stable,77.27272727272727,1
46233,Fahad Siddiqui,80.0,80.0,80.0,0.0,0.0,12,3,0,Stable,68.18181818181817,1
46234,Ali Chaudhry,100.0,100.0,93.33333333333333,0.0,-6.666666666666671,14,1,0,Declining,90.9090909090909,1
46235,Ahmed Malik,60.0,80.0,86.66666666666667,20.0,6.666666666666671,13,2,0,Improving,86.36363636363636,1
46236,Laiba Aslam,0.0,0.0,6.666666666666667,0.0,6.666666666666667,1,14,3,Improving,9.090909090909092,0
46237,Ahmed Farooq,100.0,100.0,93.33333333333333,0.0,-6.666666666666671,14,1,0,Declining,90.9090909090909,1
46238,Danish Ali,40.0,50.0,60.0,10.0,10.0,9,6,0,Improving,72.72727272727273,1
46239,Danish Ahmed,40.0,40.0,60.0,0.0,20.0,9,6,0,Improving,50.0,0
46240,Haris Qureshi,100.0,100.0,100.0,0.0,0.0,15,0,0,Stable,100.0,1
46241,Shahzaib Iqbal,40.0,30.0,26.666666666666668,-10.0,-3.333333333333332,4,11,1,Stable,36.36363636363637,0
46242,Ahsan Iqbal,60.0,70.0,66.66666666666666,10.0,-3.333333333333343,10,5,0,Stable,63.63636363636363,0
46243,Usman Aslam,60.0,60.0,46.666666666666664,0.0,-13.333333333333336,7,8,4,Declining,45.45454545454545,0
46244,Bilal Qureshi,20.0,20.0,26.666666666666668,0.0,6.666666666666668,4,11,1,Improving,36.36363636363637,0
46245,Haris Butt,60.0,60.0,66.66666666666666,0.0,6.666666666666657,10,5,0,Improving,68.18181818181817,1
46246,Iqra Malik,80.0,90.0,86.66666666666667,10.0,-3.3333333333333286,13,2,0,Stable,86.36363636363636,1
46247,Ahsan Farooq,40.0,60.0,53.333333333333336,20.0,-6.666666666666664,8,7,2,Declining,63.63636363636363,0
46248,Ali Alam,100.0,90.0,80.0,-10.0,-10.0,12,3,1,Declining,68.18181818181817,1
46249,Zain Malik,80.0,90.0,86.66666666666667,10.0,-3.3333333333333286,13,2,1,Stable,90.9090909090909,1
46250,Shahzaib Akram,100.0,100.0,93.33333333333333,0.0,-6.666666666666671,14,1,1,Declining,77.27272727272727,1
46251,Saad Chaudhry,100.0,100.0,100.0,0.0,0.0,15,0,0,Stable,90.9090909090909,1
46252,Danish Ali,40.0,40.0,40.0,0.0,0.0,6,9,1,Stable,36.36363636363637,0
46253,Usman Khan,20.0,40.0,40.0,20.0,0.0,6,9,0,Stable,45.45454545454545,0
46254,Ali Nawaz,60.0,60.0,60.0,0.0,0.0,9,6,1,Stable,72.72727272727273,1
46255,Abdullah Ahmed,40.0,50.0,60.0,10.0,10.0,9,6,0,Improving,54.54545454545454,0
46256,Haris Aslam,100.0,90.0,93.33333333333333,-10.0,3.3333333333333286,14,1,0,Stable,90.9090909090909,1
46257,Ali Aslam,20.0,40.0,46.666666666666664,20.0,6.666666666666664,7,8,0,Improving,54.54545454545454,0
46258,Ali Siddiqui,40.0,60.0,73.33333333333333,20.0,13.333333333333329,11,4,0,Improving,72.72727272727273,1
46259,Sana Aslam,60.0,80.0,60.0,20.0,-20.0,9,6,4,Declining,54.54545454545454,0
46260,Usman Chaudhry,20.0,50.0,66.66666666666666,30.0,16.666666666666657,10,5,0,Improving,68.18181818181817,1
46261,Hamza Sheikh,40.0,30.0,26.666666666666668,-10.0,-3.333333333333332,4,11,0,Stable,27.27272727272727,0
46262,Taha Shah,80.0,70.0,66.66666666666666,-10.0,-3.333333333333343,10,5,1,Stable,72.72727272727273,1
46263,Danish Nawaz,0.0,20.0,20.0,20.0,0.0,3,12,0,Stable,13.636363636363635,0
46264,Haris Farooq,40.0,30.0,26.666666666666668,-10.0,-3.333333333333332,4,11,4,Stable,27.27272727272727,0
46265,Saad Butt,60.0,50.0,53.333333333333336,-10.0,3.3333333333333357,8,7,0,Stable,63.63636363636363,0
46266,Hamza Shah,80.0,90.0,93.33333333333333,10.0,3.3333333333333286,14,1,0,Stable,90.9090909090909,1
46267,Shahzaib Qureshi,80.0,80.0,86.66666666666667,0.0,6.666666666666671,13,2,0,Improving,86.36363636363636,1
46268,Muneeb Sheikh,20.0,50.0,40.0,30.0,-10.0,6,9,4,Declining,45.45454545454545,0
46269,Shahzaib Ali,40.0,60.0,60.0,20.0,0.0,9,6,0,Stable,54.54545454545454,0
46270,Muneeb Farooq,80.0,80.0,73.33333333333333,0.0,-6.666666666666671,11,4,1,Declining,72.72727272727273,1
46271,Zainab Hussain,40.0,50.0,46.666666666666664,10.0,-3.3333333333333357,7,8,1,Stable,50.0,0
46272,Taha Qureshi,40.0,30.0,26.666666666666668,-10.0,-3.333333333333332,4,11,2,Stable,31.818181818181817,0
46273,Ali Akram,60.0,70.0,60.0,10.0,-10.0,9,6,1,Declining,59.09090909090909,0
46274,Ibrahim Rehman,100.0,90.0,93.33333333333333,-10.0,3.3333333333333286,14,1,0,Stable,81.81818181818183,1
46275,Zain Ali,0.0,0.0,0.0,0.0,0.0,0,15,15,Stable,9.090909090909092,0
46276,Shahzaib Iqbal,100.0,70.0,60.0,-30.0,-10.0,9,6,2,Declining,54.54545454545454,0
46277,Ibrahim Malik,0.0,10.0,6.666666666666667,10.0,-3.333333333333333,1,14,7,Stable,13.636363636363635,0
46278,Ahsan Javed,40.0,60.0,60.0,20.0,0.0,9,6,1,Stable,72.72727272727273,1
46279,Iqra Iqbal,80.0,60.0,66.66666666666666,-20.0,6.666666666666657,10,5,0,Improving,63.63636363636363,0
46280,Fatima Ali,20.0,50.0,40.0,30.0,-10.0,6,9,4,Declining,45.45454545454545,0
46281,Ahmed Rehman,60.0,50.0,46.666666666666664,-10.0,-3.3333333333333357,7,8,2,Stable,59.09090909090909,0
46282,Ibrahim Alam,60.0,60.0,46.666666666666664,0.0,-13.333333333333336,7,8,1,Declining,45.45454545454545,0
46283,Iqra Sheikh,100.0,80.0,80.0,-20.0,0.0,12,3,0,Stable,68.18181818181817,1
46284,Maryam Chaudhry,100.0,100.0,100.0,0.0,0.0,15,0,0,Stable,100.0,1
46285,Haris Nawaz,40.0,30.0,40.0,-10.0,10.0,6,9,0,Improving,31.818181818181817,0
46286,Ali Alam,80.0,80.0,80.0,0.0,0.0,12,3,1,Stable,81.81818181818183,1
46287,Huzaifa Ali,80.0,70.0,53.333333333333336,-10.0,-16.666666666666664,8,7,2,Declining,50.0,0
46288,Hira Javed,20.0,30.0,33.33333333333333,10.0,3.3333333333333286,5,10,2,Stable,40.909090909090914,0
46289,Taha Butt,60.0,70.0,73.33333333333333,10.0,3.3333333333333286,11,4,1,Stable,72.72727272727273,1
46290,Muneeb Chaudhry,60.0,60.0,60.0,0.0,0.0,9,6,0,Stable,59.09090909090909,0
46291,Danish Sheikh,20.0,60.0,46.666666666666664,40.0,-13.333333333333336,7,8,0,Declining,50.0,0
46292,Ibrahim Ahmed,20.0,30.0,40.0,10.0,10.0,6,9,0,Improving,36.36363636363637,0
46293,Umar Siddiqui,80.0,70.0,66.66666666666666,-10.0,-3.333333333333343,10,5,1,Stable,68.18181818181817,1
46294,Abdullah Farooq,60.0,40.0,40.0,-20.0,0.0,6,9,0,Stable,50.0,0
46295,Maham Alam,60.0,60.0,66.66666666666666,0.0,6.666666666666657,10,5,1,Improving,68.18181818181817,1
46296,Amna Nawaz,80.0,70.0,73.33333333333333,-10.0,3.3333333333333286,11,4,1,Stable,77.27272727272727,1
46297,Usman Ahmed,80.0,80.0,86.66666666666667,0.0,6.666666666666671,13,2,0,Improving,86.36363636363636,1
46298,Muneeb Akram,100.0,80.0,73.33333333333333,-20.0,-6.666666666666671,11,4,1,Declining,77.27272727272727,1
46299,Ali Aslam,40.0,30.0,33.33333333333333,-10.0,3.3333333333333286,5,10,2,Stable,27.27272727272727,0
46300,Hamza Raza,60.0,80.0,73.33333333333333,20.0,-6.666666666666671,11,4,1,Declining,68.18181818181817,1
46301,Haris Ahmed,100.0,70.0,80.0,-30.0,10.0,12,3,0,Improving,81.81818181818183,1
46302,Haris Sheikh,40.0,50.0,53.333333333333336,10.0,3.3333333333333357,8,7,0,Stable,45.45454545454545,0
46303,Zain Khan,20.0,50.0,53.333333333333336,30.0,3.3333333333333357,8,7,0,Stable,50.0,0
46304,Saad Iqbal,60.0,60.0,66.66666666666666,0.0,6.666666666666657,10,5,0,Improving,63.63636363636363,0
46305,Haris Iqbal,60.0,40.0,40.0,-20.0,0.0,6,9,0,Stable,31.818181818181817,0
46306,Taha Rehman,60.0,70.0,66.66666666666666,10.0,-3.333333333333343,10,5,0,Stable,63.63636363636363,0
46307,Saad Shah,20.0,40.0,46.666666666666664,20.0,6.666666666666664,7,8,0,Improving,40.909090909090914,0
46308,Umar Ali,20.0,30.0,26.666666666666668,10.0,-3.333333333333332,4,11,2,Stable,27.27272727272727,0
46309,Danish Akram,100.0,90.0,66.66666666666666,-10.0,-23.333333333333343,10,5,4,Declining,50.0,0
46310,Usman Iqbal,80.0,90.0,93.33333333333333,10.0,3.3333333333333286,14,1,0,Stable,95.45454545454545,1
46311,Ali Alam,60.0,70.0,73.33333333333333,10.0,3.3333333333333286,11,4,0,Stable,81.81818181818183,1
46312,Ahmed Nawaz,20.0,50.0,66.66666666666666,30.0,16.666666666666657,10,5,0,Improving,72.72727272727273,1
46313,Talha Akram,60.0,70.0,73.33333333333333,10.0,3.3333333333333286,11,4,0,Stable,68.18181818181817,1
46314,Umar Iqbal,100.0,90.0,93.33333333333333,-10.0,3.3333333333333286,14,1,0,Stable,86.36363636363636,1
46315,Shahzaib Sheikh,80.0,90.0,93.33333333333333,10.0,3.3333333333333286,14,1,0,Stable,95.45454545454545,1
46316,Saad Nawaz,80.0,60.0,53.333333333333336,-20.0,-6.666666666666664,8,7,3,Declining,50.0,0
46317,Muneeb Ali,0.0,20.0,20.0,20.0,0.0,3,12,2,Stable,22.727272727272727,0
46318,Zain Ahmed,60.0,80.0,73.33333333333333,20.0,-6.666666666666671,11,4,2,Declining,81.81818181818183,1
46319,Hamza Farooq,20.0,20.0,13.333333333333334,0.0,-6.666666666666666,2,13,8,Declining,18.181818181818183,0
46320,Danish Alam,40.0,30.0,40.0,-10.0,10.0,6,9,0,Improving,27.27272727272727,0
46321,Ahmed Akram,40.0,50.0,40.0,10.0,-10.0,6,9,1,Declining,31.818181818181817,0
46322,Abdullah Butt,100.0,100.0,93.33333333333333,0.0,-6.666666666666671,14,1,1,Declining,81.81818181818183,1
46323,Laiba Rehman,80.0,60.0,60.0,-20.0,0.0,9,6,1,Stable,59.09090909090909,0
46324,Danish Shah,80.0,70.0,66.66666666666666,-10.0,-3.333333333333343,10,5,0,Stable,63.63636363636363,0
46325,Amna Raza,20.0,50.0,60.0,30.0,10.0,9,6,0,Improving,68.18181818181817,1
46326,Fatima Aslam,40.0,50.0,53.333333333333336,10.0,3.3333333333333357,8,7,1,Stable,59.09090909090909,0
46327,Abdullah Qureshi,60.0,40.0,33.33333333333333,-20.0,-6.666666666666671,5,10,3,Declining,50.0,0
46328,Usman Shah,60.0,70.0,80.0,10.0,10.0,12,3,0,Improving,68.18181818181817,1
46329,Hassan Raza,80.0,80.0,80.0,0.0,0.0,12,3,1,Stable,68.18181818181817,1
46330,Iqra Sheikh,0.0,20.0,13.333333333333334,20.0,-6.666666666666666,2,13,5,Declining,27.27272727272727,0
46331,Ibrahim Ali,80.0,80.0,73.33333333333333,0.0,-6.666666666666671,11,4,2,Declining,77.27272727272727,1
46332,Maryam Ahmed,60.0,50.0,40.0,-10.0,-10.0,6,9,3,Declining,45.45454545454545,0
46333,Ayesha Aslam,80.0,50.0,53.333333333333336,-30.0,3.3333333333333357,8,7,1,Stable,45.45454545454545,0
46334,Danish Chaudhry,40.0,30.0,33.33333333333333,-10.0,3.3333333333333286,5,10,0,Stable,40.909090909090914,0
46335,Laiba Khan,100.0,80.0,86.66666666666667,-20.0,6.666666666666671,13,2,0,Improving,63.63636363636363,0
46336,Ali Farooq,20.0,40.0,40.0,20.0,0.0,6,9,1,Stable,36.36363636363637,0
46337,Ahsan Sheikh,100.0,90.0,80.0,-10.0,-10.0,12,3,0,Declining,72.72727272727273,1
46338,Hira Raza,40.0,60.0,60.0,20.0,0.0,9,6,1,Stable,54.54545454545454,0
46339,Haris Malik,80.0,70.0,73.33333333333333,-10.0,3.3333333333333286,11,4,0,Stable,77.27272727272727,1
46340,Muneeb Chaudhry,60.0,60.0,53.333333333333336,0.0,-6.666666666666664,8,7,0,Declining,54.54545454545454,0
46341,Bilal Malik,40.0,50.0,46.666666666666664,10.0,-3.3333333333333357,7,8,1,Stable,40.909090909090914,0
46342,Abdullah Farooq,40.0,30.0,33.33333333333333,-10.0,3.3333333333333286,5,10,1,Stable,40.909090909090914,0
46343,Haris Khan,40.0,50.0,60.0,10.0,10.0,9,6,0,Improving,63.63636363636363,0
46344,Maryam Butt,40.0,30.0,26.666666666666668,-10.0,-3.333333333333332,4,11,2,Stable,22.727272727272727,0
46345,Saad Siddiqui,100.0,90.0,80.0,-10.0,-10.0,12,3,0,Declining,86.36363636363636,1
46346,Danish Raza,20.0,20.0,20.0,0.0,0.0,3,12,0,Stable,18.181818181818183,0
46347,Shahzaib Chaudhry,60.0,60.0,53.333333333333336,0.0,-6.666666666666664,8,7,3,Declining,50.0,0
46348,Ahsan Raza,100.0,80.0,86.66666666666667,-20.0,6.666666666666671,13,2,0,Improving,90.9090909090909,1
46349,Zain Farooq,80.0,90.0,73.33333333333333,10.0,-16.66666666666667,11,4,1,Declining,63.63636363636363,0
46350,Usman Raza,40.0,40.0,33.33333333333333,0.0,-6.666666666666671,5,10,4,Declining,50.0,0
46351,Usman Javed,60.0,50.0,53.333333333333336,-10.0,3.3333333333333357,8,7,1,Stable,54.54545454545454,0
46352,Zain Farooq,20.0,30.0,26.666666666666668,10.0,-3.333333333333332,4,11,1,Stable,18.181818181818183,0
46353,Hamza Rehman,20.0,10.0,20.0,-10.0,10.0,3,12,1,Improving,18.181818181818183,0
46354,Maham Sheikh,100.0,90.0,86.66666666666667,-10.0,-3.3333333333333286,13,2,0,Stable,86.36363636363636,1
46355,Ayesha Sheikh,60.0,80.0,80.0,20.0,0.0,12,3,0,Stable,86.36363636363636,1
46356,Abdullah Iqbal,40.0,40.0,53.333333333333336,0.0,13.333333333333336,8,7,0,Improving,63.63636363636363,0
46357,Maryam Sheikh,20.0,20.0,33.33333333333333,0.0,13.333333333333329,5,10,0,Improving,31.818181818181817,0
46358,Usman Siddiqui,60.0,60.0,60.0,0.0,0.0,9,6,1,Stable,59.09090909090909,0
46359,Ali Butt,100.0,90.0,86.66666666666667,-10.0,-3.3333333333333286,13,2,0,Stable,72.72727272727273,1
46360,Usman Raza,20.0,50.0,46.666666666666664,30.0,-3.3333333333333357,7,8,3,Stable,50.0,0
46361,Hamza Nawaz,60.0,60.0,60.0,0.0,0.0,9,6,0,Stable,63.63636363636363,0
46362,Saad Siddiqui,100.0,90.0,86.66666666666667,-10.0,-3.3333333333333286,13,2,1,Stable,90.9090909090909,1
46363,Hassan Farooq,80.0,70.0,66.66666666666666,-10.0,-3.333333333333343,10,5,1,Stable,72.72727272727273,1
46364,Ayesha Akram,60.0,70.0,60.0,10.0,-10.0,9,6,2,Declining,59.09090909090909,0
46365,Ibrahim Butt,40.0,50.0,40.0,10.0,-10.0,6,9,2,Declining,45.45454545454545,0
46366,Zain Chaudhry,40.0,60.0,66.66666666666666,20.0,6.666666666666657,10,5,0,Improving,72.72727272727273,1
46367,Fatima Ahmed,80.0,50.0,46.666666666666664,-30.0,-3.3333333333333357,7,8,1,Stable,59.09090909090909,0
46368,Iqra Nawaz,20.0,10.0,33.33333333333333,-10.0,23.33333333333333,5,10,0,Improving,36.36363636363637,0
46369,Abdullah Alam,40.0,50.0,60.0,10.0,10.0,9,6,1,Improving,54.54545454545454,0
46370,Taha Rehman,20.0,30.0,33.33333333333333,10.0,3.3333333333333286,5,10,1,Stable,36.36363636363637,0
46371,Sana Ahmed,60.0,60.0,46.666666666666664,0.0,-13.333333333333336,7,8,2,Declining,36.36363636363637,0
46372,Maryam Rehman,40.0,70.0,46.666666666666664,30.0,-23.333333333333336,7,8,5,Declining,50.0,0
46373,Hira Ahmed,100.0,80.0,86.66666666666667,-20.0,6.666666666666671,13,2,0,Improving,86.36363636363636,1
46374,Zainab Qureshi,40.0,30.0,26.666666666666668,-10.0,-3.333333333333332,4,11,2,Stable,45.45454545454545,0
46375,Zainab Raza,80.0,80.0,73.33333333333333,0.0,-6.666666666666671,11,4,0,Declining,81.81818181818183,1
46376,Zain Raza,80.0,80.0,73.33333333333333,0.0,-6.666666666666671,11,4,0,Declining,68.18181818181817,1
46377,Ahsan Ali,100.0,70.0,73.33333333333333,-30.0,3.3333333333333286,11,4,0,Stable,63.63636363636363,0
46378,Sana Malik,60.0,70.0,53.333333333333336,10.0,-16.666666666666664,8,7,4,Declining,63.63636363636363,0
46379,Taha Javed,40.0,40.0,40.0,0.0,0.0,6,9,0,Stable,54.54545454545454,0
46380,Abdullah Akram,100.0,90.0,93.33333333333333,-10.0,3.3333333333333286,14,1,0,Stable,81.81818181818183,1
46381,Sana Shah,20.0,40.0,33.33333333333333,20.0,-6.666666666666671,5,10,2,Declining,45.45454545454545,0
46382,Danish Akram,100.0,100.0,100.0,0.0,0.0,15,0,0,Stable,95.45454545454545,1
46383,Usman Raza,80.0,80.0,66.66666666666666,0.0,-13.333333333333343,10,5,0,Declining,72.72727272727273,1
46384,Ibrahim Rehman,80.0,70.0,53.333333333333336,-10.0,-16.666666666666664,8,7,3,Declining,45.45454545454545,0
46385,Abdullah Raza,40.0,40.0,46.666666666666664,0.0,6.666666666666664,7,8,0,Improving,50.0,0
46386,Umar Shah,80.0,90.0,73.33333333333333,10.0,-16.66666666666667,11,4,1,Declining,77.27272727272727,1
46387,Abdullah Qureshi,100.0,100.0,100.0,0.0,0.0,15,0,0,Stable,90.9090909090909,1
46388,Danish Chaudhry,60.0,70.0,66.66666666666666,10.0,-3.333333333333343,10,5,1,Stable,63.63636363636363,0
46389,Taha Aslam,40.0,60.0,53.333333333333336,20.0,-6.666666666666664,8,7,1,Declining,45.45454545454545,0
46390,Ali Alam,40.0,30.0,26.666666666666668,-10.0,-3.333333333333332,4,11,4,Stable,22.727272727272727,0
46391,Iqra Shah,100.0,70.0,73.33333333333333,-30.0,3.3333333333333286,11,4,0,Stable,77.27272727272727,1
46392,Usman Shah,100.0,90.0,86.66666666666667,-10.0,-3.3333333333333286,13,2,1,Stable,68.18181818181817,1
46393,Abdullah Javed,60.0,70.0,60.0,10.0,-10.0,9,6,2,Declining,59.09090909090909,0
46394,Fahad Nawaz,80.0,70.0,66.66666666666666,-10.0,-3.333333333333343,10,5,0,Stable,72.72727272727273,1
46395,Muneeb Akram,100.0,90.0,93.33333333333333,-10.0,3.3333333333333286,14,1,0,Stable,86.36363636363636,1
46396,Iqra Ahmed,60.0,70.0,66.66666666666666,10.0,-3.333333333333343,10,5,2,Stable,54.54545454545454,0
46397,Ahsan Akram,100.0,90.0,66.66666666666666,-10.0,-23.333333333333343,10,5,1,Declining,72.72727272727273,1
46398,Saad Chaudhry,60.0,80.0,86.66666666666667,20.0,6.666666666666671,13,2,0,Improving,86.36363636363636,1
46399,Hira Shah,80.0,60.0,46.666666666666664,-20.0,-13.333333333333336,7,8,0,Declining,54.54545454545454,0
46400,Zain Iqbal,80.0,70.0,80.0,-10.0,10.0,12,3,0,Improving,86.36363636363636,1
46401,Ahsan Iqbal,40.0,50.0,53.333333333333336,10.0,3.3333333333333357,8,7,1,Stable,45.45454545454545,0
46402,Hamza Shah,100.0,80.0,60.0,-20.0,-20.0,9,6,2,Declining,59.09090909090909,0
46403,Laiba Nawaz,100.0,90.0,86.66666666666667,-10.0,-3.3333333333333286,13,2,0,Stable,90.9090909090909,1
46404,Amna Sheikh,100.0,100.0,86.66666666666667,0.0,-13.333333333333329,13,2,1,Declining,90.9090909090909,1
46405,Danish Raza,40.0,50.0,60.0,10.0,10.0,9,6,0,Improving,72.72727272727273,1
46406,Huzaifa Aslam,80.0,80.0,60.0,0.0,-20.0,9,6,3,Declining,68.18181818181817,1
46407,Bilal Malik,80.0,50.0,53.333333333333336,-30.0,3.3333333333333357,8,7,1,Stable,59.09090909090909,0
46408,Sana Sheikh,100.0,90.0,93.33333333333333,-10.0,3.3333333333333286,14,1,0,Stable,95.45454545454545,1
46409,Bilal Chaudhry,20.0,30.0,40.0,10.0,10.0,6,9,0,Improving,31.818181818181817,0
46410,Muneeb Butt,60.0,40.0,60.0,-20.0,20.0,9,6,0,Improving,45.45454545454545,0
46411,Bilal Farooq,20.0,40.0,33.33333333333333,20.0,-6.666666666666671,5,10,2,Declining,27.27272727272727,0
46412,Fatima Akram,80.0,80.0,86.66666666666667,0.0,6.666666666666671,13,2,0,Improving,86.36363636363636,1
46413,Talha Nawaz,40.0,50.0,60.0,10.0,10.0,9,6,0,Improving,54.54545454545454,0
46414,Ayesha Sheikh,0.0,40.0,33.33333333333333,40.0,-6.666666666666671,5,10,4,Declining,36.36363636363637,0
46415,Danish Aslam,100.0,100.0,93.33333333333333,0.0,-6.666666666666671,14,1,0,Declining,86.36363636363636,1
46416,Saad Ahmed,80.0,80.0,73.33333333333333,0.0,-6.666666666666671,11,4,0,Declining,77.27272727272727,1
46417,Abdullah Shah,100.0,80.0,80.0,-20.0,0.0,12,3,0,Stable,77.27272727272727,1
46418,Bilal Ahmed,40.0,30.0,33.33333333333333,-10.0,3.3333333333333286,5,10,0,Stable,45.45454545454545,0
46419,Hassan Siddiqui,60.0,80.0,80.0,20.0,0.0,12,3,0,Stable,86.36363636363636,1
46420,Saad Butt,60.0,80.0,73.33333333333333,20.0,-6.666666666666671,11,4,0,Declining,77.27272727272727,1
46421,Hassan Raza,20.0,40.0,53.333333333333336,20.0,13.333333333333336,8,7,0,Improving,59.09090909090909,0
46422,Maham Javed,100.0,100.0,100.0,0.0,0.0,15,0,0,Stable,95.45454545454545,1
46423,Ahsan Akram,80.0,80.0,73.33333333333333,0.0,-6.666666666666671,11,4,0,Declining,63.63636363636363,0
46424,Haris Shah,100.0,100.0,100.0,0.0,0.0,15,0,0,Stable,100.0,1
46425,Haris Nawaz,60.0,70.0,66.66666666666666,10.0,-3.333333333333343,10,5,1,Stable,68.18181818181817,1
46426,Amna Akram,60.0,60.0,46.666666666666664,0.0,-13.333333333333336,7,8,2,Declining,45.45454545454545,0
